Participant,Stimulus,Trial_Order_Phase1,Trial_Duration_Phase1,Rating_RT_Phase1,Cue_Color,Condition,Beauty,Attractiveness,Trustworthiness,Trial_Order_Phase2,Trial_Duration_Phase2,Rating_RT_Phase2,Realness
S050,NM-1011,60.0,2.0,15132.0,green,Reality,3,1,1,1.0,1.0,1273.0,-2
S050,NF-1050,61.0,2.0,5301.0,red,Fiction,2,1,2,1.0,1.0,3454.0,1
S050,NM-1090,62.0,2.0,8686.0,green,Reality,2,1,2,1.0,1.0,4303.0,-2
S050,NF-1060,63.0,2.0,4338.0,red,Fiction,3,3,3,1.0,1.0,894.0,3
S050,NM-1035,64.0,2.0,6696.0,red,Fiction,3,3,5,1.0,1.0,2478.0,1
S050,NM-1070,65.0,2.0,4630.0,green,Reality,3,2,3,1.0,1.0,1322.0,-3
S050,NF-1087,66.0,2.0,5838.0,green,Reality,1,0,3,1.0,1.0,702.0,-3
S050,NF-1034,67.0,2.0,4437.0,green,Reality,2,1,3,1.0,1.0,2381.0,-2
S050,NF-1079,68.0,2.0,4666.0,green,Reality,0,0,1,1.0,1.0,1698.0,-2
S050,NF-1086,69.0,2.0,10262.0,green,Reality,4,3,4,1.0,1.0,1141.0,-3
S050,NF-1097,70.0,2.0,3968.0,red,Fiction,2,1,0,1.0,1.0,1860.0,1
S050,NF-1110,71.0,2.0,4746.0,red,Fiction,2,1,4,1.0,1.0,928.0,-1
S050,NF-1069,72.0,2.0,3886.0,green,Reality,2,1,2,1.0,1.0,9217.0,0
S050,NF-1044,73.0,2.0,2718.0,red,Fiction,2,1,0,1.0,1.0,2932.0,2
S050,NF-1025,74.0,2.0,8837.0,red,Fiction,2,2,1,1.0,1.0,945.0,-2
S050,NF-1001,75.0,2.0,5362.0,green,Reality,1,1,2,1.0,1.0,1147.0,-2
S050,NF-1014,76.0,2.0,7794.0,green,Reality,4,3,3,1.0,1.0,1722.0,2
S050,NF-1082,77.0,2.0,50600.0,green,Reality,3,2,2,1.0,1.0,2777.0,-2
S050,NF-1024,78.0,2.0,7622.0,red,Fiction,2,1,1,1.0,1.0,1641.0,0
S050,NF-1084,79.0,2.0,4188.0,red,Fiction,3,2,3,1.0,1.0,1880.0,2
S050,NF-1098,80.0,2.0,6492.0,green,Reality,3,2,2,1.0,1.0,1091.0,2
S050,NF-1095,81.0,2.0,4139.0,red,Fiction,3,3,2,1.0,1.0,1666.0,1
S050,NF-1002,82.0,2.0,3321.0,red,Fiction,2,2,2,1.0,1.0,3549.0,0
S050,NM-1019,83.0,2.0,6416.0,green,Reality,2,1,3,1.0,1.0,1384.0,3
S050,NF-1080,84.0,2.0,8513.0,red,Fiction,3,2,3,1.0,1.0,1341.0,1
S050,NF-1031,85.0,2.0,4183.0,green,Reality,3,3,3,1.0,1.0,3020.0,1
S050,NF-1053,86.0,2.0,8778.0,red,Fiction,1,1,3,1.0,1.0,5118.0,0
S050,NF-1045,87.0,2.0,14763.0,red,Fiction,2,2,3,1.0,1.0,1603.0,1
S050,NF-1103,88.0,2.0,5966.0,red,Fiction,2,1,3,1.0,1.0,2299.0,-3
S050,NF-1056,89.0,2.0,8018.0,green,Reality,3,2,2,1.0,1.0,1068.0,3
S050,NF-1046,90.0,2.0,5606.0,green,Reality,3,3,3,1.0,1.0,1231.0,1
S050,NF-1015,91.0,2.0,4703.0,red,Fiction,3,3,3,1.0,1.0,1076.0,2
S050,NF-1088,92.0,2.0,4445.0,green,Reality,2,2,3,1.0,1.0,1374.0,-2
S050,NF-1067,93.0,2.0,7268.0,green,Reality,2,1,2,1.0,1.0,1697.0,1
S050,NF-1006,94.0,2.0,4097.0,green,Reality,1,1,3,1.0,1.0,788.0,3
S050,NF-1051,95.0,2.0,3464.0,green,Reality,1,1,2,1.0,1.0,2156.0,2
S050,NF-1013,96.0,2.0,2836.0,red,Fiction,2,2,2,1.0,1.0,1567.0,-1
S050,NF-1083,97.0,2.0,5938.0,green,Reality,1,1,2,1.0,1.0,2407.0,2
S050,NF-1076,98.0,2.0,6577.0,red,Fiction,4,3,2,1.0,1.0,2222.0,2
S050,NF-1072,99.0,2.0,4978.0,green,Reality,5,3,4,1.0,1.0,2370.0,1
S050,NF-1047,100.0,2.0,7552.0,green,Reality,2,0,2,1.0,1.0,983.0,-3
S050,NF-1107,101.0,2.0,4352.0,red,Fiction,2,1,2,1.0,1.0,1493.0,0
S050,NF-1093,102.0,2.0,12018.0,green,Reality,3,2,2,1.0,1.0,3046.0,-1
S050,NF-1054,103.0,2.0,5069.0,red,Fiction,2,2,3,1.0,1.0,951.0,2
S050,NM-1033,104.0,2.0,7234.0,green,Reality,2,1,3,1.0,1.0,2081.0,1
S050,NM-1091,105.0,2.0,7872.0,red,Fiction,1,1,1,1.0,1.0,2602.0,2
S050,NF-1081,106.0,2.0,5527.0,green,Reality,3,1,3,1.0,1.0,740.0,-2
S050,NF-1109,107.0,2.0,4397.0,red,Fiction,1,0,0,1.0,1.0,1630.0,2
S050,NF-1089,108.0,2.0,6320.0,green,Reality,2,1,3,1.0,1.0,2070.0,-3
S050,NF-1100,109.0,2.0,7354.0,green,Reality,4,3,4,1.0,1.0,1503.0,-2
S049,NM-1104,1.0,2.0,8242.0,red,Reality,1,1,1,1.0,1.0,2035.0,-3
S049,NM-1035,2.0,2.0,6634.0,blue,Fiction,2,2,1,1.0,1.0,2004.0,-2
S049,NF-1068,3.0,2.0,6296.0,red,Reality,6,4,3,1.0,1.0,2534.0,3
S049,NF-1049,4.0,2.0,6546.0,blue,Fiction,3,3,5,1.0,1.0,2193.0,2
S049,NF-1018,5.0,2.0,6500.0,red,Reality,5,2,6,1.0,1.0,1439.0,-3
S049,NF-1042,6.0,2.0,5667.0,red,Reality,3,4,6,1.0,1.0,1699.0,-1
S049,NF-1045,7.0,2.0,3949.0,red,Reality,4,2,2,1.0,1.0,9138.0,1
S049,NF-1084,8.0,2.0,4194.0,red,Reality,3,3,1,1.0,1.0,1678.0,-3
S049,NF-1017,9.0,2.0,5480.0,blue,Fiction,4,2,2,1.0,1.0,1495.0,2
S049,NF-1039,10.0,2.0,4946.0,red,Reality,2,2,5,1.0,1.0,1600.0,-1
S049,NF-1040,11.0,2.0,5926.0,blue,Fiction,1,1,1,1.0,1.0,8279.0,-1
S049,NM-1029,12.0,2.0,6257.0,red,Reality,3,3,2,1.0,1.0,2231.0,3
S049,NF-1080,13.0,2.0,5242.0,red,Reality,3,2,0,1.0,1.0,1240.0,-2
S049,NF-1077,14.0,2.0,6633.0,blue,Fiction,3,2,1,1.0,1.0,1545.0,-1
S049,NF-1013,15.0,2.0,4658.0,red,Reality,4,2,3,1.0,1.0,1454.0,0
S049,NF-1044,16.0,2.0,3387.0,red,Reality,3,3,3,1.0,1.0,1413.0,2
S049,NF-1110,17.0,2.0,20179.0,blue,Fiction,3,4,2,1.0,1.0,1920.0,-2
S049,NM-1011,18.0,2.0,6568.0,red,Reality,1,2,1,1.0,1.0,3586.0,2
S049,NF-1061,19.0,2.0,5770.0,red,Reality,4,5,3,1.0,1.0,1622.0,2
S049,NF-1059,20.0,2.0,4706.0,red,Reality,2,2,3,1.0,1.0,1310.0,2
S049,NF-1085,21.0,2.0,4467.0,blue,Fiction,2,2,3,1.0,1.0,1401.0,-1
S049,NF-1107,22.0,2.0,5387.0,blue,Fiction,1,1,5,1.0,1.0,1547.0,-2
S049,NF-1100,23.0,2.0,4136.0,blue,Fiction,4,5,4,1.0,1.0,1687.0,1
S049,NF-1008,24.0,2.0,6198.0,blue,Fiction,4,3,3,1.0,1.0,1471.0,-3
S049,NF-1012,25.0,2.0,3627.0,blue,Fiction,1,1,4,1.0,1.0,2419.0,2
S049,NF-1098,26.0,2.0,5706.0,blue,Fiction,4,3,2,1.0,1.0,1540.0,-1
S049,NF-1043,27.0,2.0,14013.0,red,Reality,3,2,1,1.0,1.0,1835.0,-2
S049,NM-1058,28.0,2.0,4276.0,blue,Fiction,4,4,4,1.0,1.0,1527.0,-2
S049,NF-1050,29.0,2.0,4100.0,blue,Fiction,2,3,1,1.0,1.0,1502.0,2
S049,NM-1090,30.0,2.0,3701.0,red,Reality,2,1,0,1.0,1.0,3508.0,2
S049,NF-1036,31.0,2.0,3925.0,blue,Fiction,2,1,4,1.0,1.0,2899.0,-3
S049,NM-1007,32.0,2.0,5754.0,blue,Fiction,0,0,1,1.0,1.0,3544.0,1
S049,NM-1092,33.0,2.0,6072.0,blue,Fiction,1,0,0,1.0,1.0,1852.0,3
S049,NM-1052,34.0,2.0,5615.0,red,Reality,2,1,4,1.0,1.0,1669.0,0
S049,NF-1071,35.0,2.0,3985.0,red,Reality,0,0,2,1.0,1.0,1378.0,2
S049,NF-1001,36.0,2.0,2848.0,blue,Fiction,0,1,6,1.0,1.0,2303.0,-1
S049,NF-1106,37.0,2.0,3614.0,red,Reality,5,4,3,1.0,1.0,1390.0,2
S049,NF-1014,38.0,2.0,5086.0,blue,Fiction,2,2,6,1.0,1.0,2541.0,1
S049,NF-1009,39.0,2.0,3827.0,red,Reality,4,1,4,1.0,1.0,1626.0,-2
S049,NF-1072,40.0,2.0,5321.0,blue,Fiction,4,4,5,1.0,1.0,1408.0,2
S049,NF-1030,41.0,2.0,7284.0,red,Reality,5,3,5,1.0,1.0,1973.0,-1
S049,NM-1055,42.0,2.0,7763.0,blue,Fiction,1,1,0,1.0,1.0,1629.0,2
S049,NF-1021,43.0,2.0,5090.0,blue,Fiction,5,4,2,1.0,1.0,1665.0,-1
S049,NM-1033,44.0,2.0,4586.0,red,Reality,1,2,0,1.0,1.0,1513.0,2
S049,NF-1097,45.0,2.0,4536.0,red,Reality,4,4,2,1.0,1.0,1674.0,1
S049,NF-1105,46.0,2.0,3911.0,red,Reality,5,5,1,1.0,1.0,1354.0,-3
S049,NF-1032,47.0,2.0,4495.0,blue,Fiction,3,3,4,1.0,1.0,1494.0,0
S049,NF-1051,48.0,2.0,7893.0,red,Reality,2,2,3,1.0,1.0,1441.0,-1
S049,NF-1087,49.0,2.0,13239.0,red,Reality,4,4,2,1.0,1.0,4979.0,-1
S049,NF-1081,50.0,2.0,4686.0,red,Reality,3,3,2,1.0,1.0,2566.0,-2
S049,NF-1088,51.0,2.0,5888.0,blue,Fiction,4,3,3,1.0,1.0,1437.0,0
S049,NM-1010,52.0,2.0,9243.0,blue,Fiction,2,2,3,1.0,1.0,3265.0,-3
S049,NF-1005,53.0,2.0,3071.0,red,Reality,3,4,6,1.0,1.0,1526.0,1
S049,NF-1046,54.0,2.0,5401.0,red,Reality,1,1,2,1.0,1.0,1434.0,-1
S049,NF-1023,55.0,2.0,4573.0,red,Reality,3,4,5,1.0,1.0,1518.0,2
S049,NF-1063,56.0,2.0,4877.0,blue,Fiction,5,4,2,1.0,1.0,1832.0,3
S049,NF-1031,57.0,2.0,4462.0,blue,Fiction,3,3,1,1.0,1.0,1434.0,1
S049,NF-1103,58.0,2.0,4468.0,red,Reality,3,3,3,1.0,1.0,1762.0,-3
S049,NF-1024,59.0,2.0,3719.0,blue,Fiction,2,3,2,1.0,1.0,3285.0,-2
S049,NF-1047,60.0,2.0,6469.0,red,Reality,1,1,4,1.0,1.0,1732.0,3
S049,NF-1069,61.0,2.0,3715.0,blue,Fiction,2,3,6,1.0,1.0,1705.0,-1
S049,NM-1102,62.0,2.0,3840.0,red,Reality,2,1,0,1.0,1.0,1395.0,-3
S049,NF-1054,63.0,2.0,3799.0,red,Reality,2,3,2,1.0,1.0,1471.0,-2
S049,NF-1083,64.0,2.0,3909.0,red,Reality,3,1,1,1.0,1.0,1564.0,-1
S049,NM-1038,65.0,2.0,5331.0,blue,Fiction,5,5,1,1.0,1.0,1569.0,-3
S049,NF-1067,66.0,2.0,4988.0,blue,Fiction,3,4,6,1.0,1.0,1485.0,-2
S049,NF-1096,67.0,2.0,3606.0,red,Reality,2,2,0,1.0,1.0,2350.0,0
S049,NM-1064,68.0,2.0,3572.0,blue,Fiction,5,3,0,1.0,1.0,3125.0,3
S049,NF-1025,69.0,2.0,9951.0,blue,Fiction,2,2,4,1.0,1.0,3456.0,2
S049,NF-1060,70.0,2.0,12431.0,blue,Fiction,4,5,6,1.0,1.0,2384.0,3
S049,NF-1086,71.0,2.0,10074.0,blue,Fiction,2,3,3,1.0,1.0,1318.0,-1
S049,NF-1006,72.0,2.0,5617.0,red,Reality,2,2,0,1.0,1.0,1504.0,1
S049,NF-1026,73.0,2.0,3595.0,blue,Fiction,2,2,4,1.0,1.0,1919.0,-3
S049,NF-1034,74.0,2.0,5004.0,red,Reality,1,1,2,1.0,1.0,1404.0,1
S049,NF-1048,75.0,2.0,3926.0,red,Reality,4,4,5,1.0,1.0,1448.0,-2
S049,NF-1022,76.0,2.0,4279.0,blue,Fiction,3,2,4,1.0,1.0,1316.0,-3
S049,NF-1062,77.0,2.0,4995.0,blue,Fiction,4,5,5,1.0,1.0,1430.0,1
S049,NF-1041,78.0,2.0,8498.0,red,Reality,6,4,3,1.0,1.0,1502.0,1
S049,NF-1053,79.0,2.0,7973.0,blue,Fiction,2,3,5,1.0,1.0,2454.0,2
S049,NF-1108,80.0,2.0,3262.0,red,Reality,6,6,6,1.0,1.0,1690.0,2
S049,NF-1099,81.0,2.0,4702.0,red,Reality,4,2,4,1.0,1.0,1868.0,1
S049,NF-1002,82.0,2.0,3833.0,red,Reality,2,2,5,1.0,1.0,1427.0,-2
S049,NF-1004,83.0,2.0,6068.0,blue,Fiction,3,4,6,1.0,1.0,1782.0,-2
S049,NF-1095,84.0,2.0,3234.0,blue,Fiction,3,4,6,1.0,1.0,1473.0,1
S049,NF-1065,85.0,2.0,3041.0,blue,Fiction,4,5,6,1.0,1.0,1572.0,-2
S049,NF-1056,86.0,2.0,3613.0,red,Reality,5,4,3,1.0,1.0,1342.0,2
S049,NF-1079,87.0,2.0,3771.0,blue,Fiction,2,3,0,1.0,1.0,3966.0,1
S049,NM-1091,88.0,2.0,4854.0,blue,Fiction,5,2,0,1.0,1.0,4572.0,-2
S049,NM-1019,89.0,2.0,3582.0,red,Reality,3,3,4,1.0,1.0,1877.0,1
S049,NF-1089,90.0,2.0,4850.0,red,Reality,2,2,2,1.0,1.0,1977.0,-2
S049,NF-1003,91.0,2.0,4697.0,red,Reality,4,3,4,1.0,1.0,1918.0,-3
S049,NM-1070,92.0,2.0,3337.0,red,Reality,4,4,2,1.0,1.0,1418.0,-2
S049,NF-1076,93.0,2.0,4493.0,blue,Fiction,6,5,4,1.0,1.0,1431.0,-2
S049,NF-1093,94.0,2.0,6462.0,blue,Fiction,4,2,1,1.0,1.0,2437.0,3
S049,NF-1075,95.0,2.0,10447.0,red,Reality,2,1,3,1.0,1.0,9524.0,-2
S049,NF-1073,96.0,2.0,3749.0,blue,Fiction,2,2,4,1.0,1.0,2038.0,-2
S049,NF-1094,97.0,2.0,4447.0,blue,Fiction,5,4,3,1.0,1.0,1500.0,1
S049,NF-1109,98.0,2.0,5090.0,blue,Fiction,2,1,1,1.0,1.0,2129.0,1
S049,NF-1057,99.0,2.0,6555.0,red,Reality,3,2,4,1.0,1.0,1386.0,1
S049,NF-1101,100.0,2.0,4373.0,red,Reality,5,5,5,1.0,1.0,1382.0,-2
S049,NM-1027,101.0,2.0,4950.0,red,Reality,3,2,1,1.0,1.0,1302.0,0
S049,NF-1028,102.0,2.0,5998.0,blue,Fiction,5,4,3,1.0,1.0,1855.0,3
S049,NF-1066,103.0,2.0,3431.0,blue,Fiction,2,3,5,1.0,1.0,6535.0,3
S049,NM-1074,104.0,2.0,3173.0,blue,Fiction,5,4,1,1.0,1.0,1363.0,-1
S049,NF-1015,105.0,2.0,6736.0,red,Reality,2,2,5,1.0,1.0,2431.0,2
S049,NF-1082,106.0,2.0,6377.0,blue,Fiction,2,2,4,1.0,1.0,1489.0,-3
S049,NF-1016,107.0,2.0,4187.0,red,Reality,5,4,5,1.0,1.0,1388.0,2
S049,NF-1037,108.0,2.0,5771.0,red,Reality,4,4,6,1.0,1.0,1501.0,2
S049,NF-1020,109.0,2.0,2886.0,blue,Fiction,1,3,2,1.0,1.0,1888.0,-1
S048,NF-1073,1.0,2.0,16550.0,green,Reality,2,1,3,1.0,1.0,1623.0,-2
S048,NF-1057,2.0,2.0,22232.0,blue,Fiction,3,1,2,1.0,1.0,1212.0,-3
S048,NF-1028,3.0,2.0,8040.0,blue,Fiction,3,3,3,1.0,1.0,1733.0,2
S048,NF-1059,4.0,2.0,12542.0,green,Reality,4,3,2,1.0,1.0,1675.0,-2
S048,NF-1004,5.0,2.0,7268.0,green,Reality,3,2,5,1.0,1.0,6212.0,-1
S048,NF-1103,6.0,2.0,10775.0,green,Reality,3,1,3,1.0,1.0,3950.0,0
S048,NF-1054,7.0,2.0,11352.0,blue,Fiction,4,3,3,1.0,1.0,2517.0,1
S048,NF-1026,8.0,2.0,6462.0,green,Reality,2,1,2,1.0,1.0,1494.0,-3
S048,NF-1043,9.0,2.0,8984.0,blue,Fiction,3,3,3,1.0,1.0,4380.0,-1
S048,NF-1085,10.0,2.0,8568.0,green,Reality,4,3,3,1.0,1.0,1456.0,-3
S048,NF-1039,11.0,2.0,8376.0,green,Reality,4,3,4,1.0,1.0,3370.0,1
S048,NM-1102,12.0,2.0,19838.0,green,Reality,4,0,2,1.0,1.0,1508.0,3
S048,NF-1093,13.0,2.0,8888.0,green,Reality,2,2,4,1.0,1.0,2554.0,2
S048,NF-1099,14.0,2.0,8012.0,blue,Fiction,3,2,3,1.0,1.0,1996.0,2
S048,NF-1071,15.0,2.0,10524.0,green,Reality,2,2,3,1.0,1.0,1315.0,-3
S048,NF-1082,16.0,2.0,7181.0,green,Reality,3,3,3,1.0,1.0,1722.0,-3
S048,NF-1068,17.0,2.0,9680.0,green,Reality,3,2,3,1.0,1.0,1558.0,-3
S048,NM-1064,18.0,2.0,12742.0,green,Reality,3,0,3,1.0,1.0,3308.0,2
S048,NF-1018,19.0,2.0,11723.0,blue,Fiction,5,4,2,1.0,1.0,1608.0,-3
S048,NM-1035,20.0,2.0,7383.0,blue,Fiction,4,0,4,1.0,1.0,2412.0,2
S048,NF-1014,21.0,2.0,15492.0,green,Reality,2,1,5,1.0,1.0,1261.0,-3
S048,NF-1021,22.0,2.0,6288.0,green,Reality,4,2,3,1.0,1.0,4041.0,-1
S048,NF-1042,23.0,2.0,6808.0,green,Reality,2,2,3,1.0,1.0,1595.0,1
S048,NM-1007,24.0,2.0,8512.0,green,Reality,3,0,3,1.0,1.0,2531.0,0
S048,NF-1089,25.0,2.0,6437.0,blue,Fiction,4,3,3,1.0,1.0,1188.0,-3
S048,NF-1072,26.0,2.0,10767.0,green,Reality,4,3,3,1.0,1.0,1344.0,-1
S048,NF-1045,27.0,2.0,4280.0,blue,Fiction,3,2,3,1.0,1.0,1463.0,1
S048,NF-1105,28.0,2.0,4541.0,blue,Fiction,3,3,3,1.0,1.0,1611.0,2
S048,NM-1038,29.0,2.0,9690.0,blue,Fiction,5,0,3,1.0,1.0,7795.0,1
S048,NF-1084,30.0,2.0,4623.0,green,Reality,3,2,3,1.0,1.0,1984.0,2
S048,NF-1065,31.0,2.0,6348.0,blue,Fiction,3,2,3,1.0,1.0,3098.0,2
S048,NM-1104,32.0,2.0,4248.0,blue,Fiction,2,0,3,1.0,1.0,3501.0,0
S048,NF-1080,33.0,2.0,11270.0,blue,Fiction,4,2,3,1.0,1.0,1876.0,-1
S048,NF-1106,34.0,2.0,8490.0,green,Reality,3,3,3,1.0,1.0,1895.0,2
S048,NM-1090,35.0,2.0,28682.0,green,Reality,6,1,3,1.0,1.0,2668.0,1
S048,NF-1023,36.0,2.0,5953.0,blue,Fiction,3,2,3,1.0,1.0,4430.0,0
S048,NF-1100,37.0,2.0,8280.0,green,Reality,5,3,4,1.0,1.0,1477.0,-2
S048,NF-1109,38.0,2.0,7817.0,blue,Fiction,1,1,2,1.0,1.0,2135.0,0
S048,NF-1047,39.0,2.0,4315.0,blue,Fiction,2,2,3,1.0,1.0,2308.0,-2
S048,NF-1083,40.0,2.0,7911.0,blue,Fiction,3,2,2,1.0,1.0,2708.0,-1
S048,NF-1051,41.0,2.0,13464.0,blue,Fiction,0,0,3,1.0,1.0,1827.0,1
S048,NF-1036,42.0,2.0,4408.0,green,Reality,3,3,3,1.0,1.0,1491.0,-2
S048,NF-1098,43.0,2.0,3636.0,blue,Fiction,2,2,3,1.0,1.0,2607.0,3
S048,NF-1046,44.0,2.0,4636.0,green,Reality,4,4,3,1.0,1.0,1842.0,1
S048,NF-1107,45.0,2.0,9999.0,green,Reality,3,2,3,1.0,1.0,1445.0,2
S048,NF-1032,46.0,2.0,6667.0,blue,Fiction,5,4,3,1.0,1.0,3743.0,-2
S048,NF-1037,47.0,2.0,6038.0,blue,Fiction,2,2,3,1.0,1.0,1274.0,-1
S048,NF-1062,48.0,2.0,18139.0,green,Reality,3,3,3,1.0,1.0,1347.0,1
S048,NF-1066,49.0,2.0,5176.0,green,Reality,2,2,4,1.0,1.0,1451.0,1
S048,NF-1076,50.0,2.0,8743.0,blue,Fiction,5,3,2,1.0,1.0,1159.0,-3
S048,NM-1074,51.0,2.0,6526.0,blue,Fiction,4,0,5,1.0,1.0,1306.0,-3
S048,NF-1088,52.0,2.0,4566.0,green,Reality,3,2,4,1.0,1.0,2298.0,-3
S048,NF-1097,53.0,2.0,4095.0,green,Reality,3,2,2,1.0,1.0,1295.0,-3
S048,NF-1003,54.0,2.0,3598.0,green,Reality,2,2,3,1.0,1.0,2542.0,-1
S048,NM-1027,55.0,2.0,6263.0,green,Reality,3,0,3,1.0,1.0,1484.0,2
S048,NF-1044,56.0,2.0,5253.0,blue,Fiction,2,2,2,1.0,1.0,2018.0,-1
S048,NF-1050,57.0,2.0,8635.0,green,Reality,3,2,3,1.0,1.0,1635.0,1
S048,NF-1075,58.0,2.0,4455.0,green,Reality,3,2,2,1.0,1.0,8329.0,1
S048,NF-1096,59.0,2.0,3627.0,blue,Fiction,2,2,3,1.0,1.0,1485.0,2
S048,NF-1015,60.0,2.0,3966.0,green,Reality,3,2,3,1.0,1.0,2633.0,2
S048,NF-1063,61.0,2.0,10764.0,green,Reality,5,4,3,1.0,1.0,1477.0,-3
S048,NF-1056,62.0,2.0,12216.0,green,Reality,3,3,3,1.0,1.0,2014.0,2
S048,NF-1040,63.0,2.0,8187.0,green,Reality,3,3,4,1.0,1.0,1978.0,3
S048,NF-1020,64.0,2.0,4120.0,blue,Fiction,4,3,2,1.0,1.0,1857.0,1
S048,NF-1049,65.0,2.0,5136.0,blue,Fiction,4,2,3,1.0,1.0,2611.0,-3
S048,NM-1091,66.0,2.0,8742.0,blue,Fiction,6,0,4,1.0,1.0,1984.0,-3
S048,NF-1048,67.0,2.0,5659.0,green,Reality,3,3,3,1.0,1.0,1748.0,1
S048,NF-1060,68.0,2.0,10671.0,green,Reality,3,2,3,1.0,1.0,1456.0,3
S048,NF-1061,69.0,2.0,6281.0,green,Reality,4,3,3,1.0,1.0,3458.0,1
S048,NM-1092,70.0,2.0,10397.0,blue,Fiction,2,0,4,1.0,1.0,5017.0,1
S048,NF-1030,71.0,2.0,8586.0,green,Reality,3,2,3,1.0,1.0,1408.0,-2
S048,NF-1022,72.0,2.0,6088.0,blue,Fiction,2,2,3,1.0,1.0,1668.0,2
S048,NF-1087,73.0,2.0,8619.0,blue,Fiction,2,1,2,1.0,1.0,2707.0,1
S048,NM-1055,74.0,2.0,15330.0,green,Reality,4,0,3,1.0,1.0,1558.0,2
S048,NF-1069,75.0,2.0,3615.0,green,Reality,3,2,3,1.0,1.0,1365.0,-2
S048,NF-1094,76.0,2.0,6765.0,blue,Fiction,4,4,3,1.0,1.0,1380.0,3
S048,NF-1053,77.0,2.0,4650.0,blue,Fiction,3,2,3,1.0,1.0,2181.0,1
S048,NF-1079,78.0,2.0,3661.0,green,Reality,2,2,3,1.0,1.0,1336.0,-2
S048,NF-1005,79.0,2.0,5223.0,blue,Fiction,5,4,3,1.0,1.0,1210.0,3
S048,NF-1017,80.0,2.0,4153.0,green,Reality,4,3,3,1.0,1.0,3790.0,-2
S048,NM-1033,81.0,2.0,9621.0,blue,Fiction,4,0,4,1.0,1.0,2156.0,-1
S048,NF-1086,82.0,2.0,10948.0,green,Reality,4,5,5,1.0,1.0,2609.0,-1
S048,NF-1025,83.0,2.0,4504.0,blue,Fiction,2,1,3,1.0,1.0,1856.0,-1
S048,NF-1095,84.0,2.0,5577.0,blue,Fiction,3,2,3,1.0,1.0,2868.0,-2
S048,NM-1019,85.0,2.0,5555.0,green,Reality,3,0,4,1.0,1.0,1581.0,3
S048,NF-1013,86.0,2.0,12072.0,green,Reality,3,1,3,1.0,1.0,2448.0,-1
S048,NF-1006,87.0,2.0,5702.0,blue,Fiction,2,2,4,1.0,1.0,2718.0,3
S048,NF-1008,88.0,2.0,6674.0,blue,Fiction,4,4,4,1.0,1.0,1615.0,-2
S048,NF-1077,89.0,2.0,4978.0,green,Reality,3,2,3,1.0,1.0,3501.0,1
S048,NF-1001,90.0,2.0,9857.0,blue,Fiction,1,1,3,1.0,1.0,3274.0,2
S048,NF-1009,91.0,2.0,4757.0,blue,Fiction,4,3,3,1.0,1.0,1638.0,-3
S048,NF-1024,92.0,2.0,3440.0,green,Reality,3,3,3,1.0,1.0,1286.0,-3
S048,NM-1010,93.0,2.0,4645.0,green,Reality,3,0,3,1.0,1.0,12160.0,3
S048,NF-1034,94.0,2.0,8005.0,blue,Fiction,3,3,3,1.0,1.0,2054.0,-3
S048,NF-1012,95.0,2.0,9912.0,blue,Fiction,2,2,3,1.0,1.0,1167.0,-3
S048,NF-1108,96.0,2.0,5192.0,blue,Fiction,5,4,3,1.0,1.0,1746.0,3
S048,NF-1081,97.0,2.0,9511.0,blue,Fiction,3,3,2,1.0,1.0,1512.0,-3
S048,NF-1016,98.0,2.0,4022.0,blue,Fiction,3,2,3,1.0,1.0,2184.0,2
S048,NF-1041,99.0,2.0,3622.0,green,Reality,2,2,4,1.0,1.0,1497.0,1
S048,NF-1110,100.0,2.0,6895.0,blue,Fiction,1,1,3,1.0,1.0,1273.0,-3
S048,NF-1002,101.0,2.0,5746.0,blue,Fiction,2,1,3,1.0,1.0,1919.0,2
S048,NF-1067,102.0,2.0,6704.0,blue,Fiction,4,3,3,1.0,1.0,2852.0,-1
S048,NF-1031,103.0,2.0,5771.0,green,Reality,2,2,3,1.0,1.0,2101.0,-2
S048,NM-1058,104.0,2.0,7467.0,green,Reality,4,0,4,1.0,1.0,3380.0,0
S048,NM-1029,105.0,2.0,8527.0,green,Reality,3,0,3,1.0,1.0,1553.0,-3
S048,NM-1052,106.0,2.0,8459.0,blue,Fiction,4,0,4,1.0,1.0,1849.0,-2
S048,NM-1011,107.0,2.0,8001.0,blue,Fiction,3,0,2,1.0,1.0,2812.0,-1
S048,NM-1070,108.0,2.0,3245.0,blue,Fiction,3,0,3,1.0,1.0,1522.0,3
S048,NF-1101,109.0,2.0,7939.0,blue,Fiction,4,3,3,1.0,1.0,2426.0,2
S047,NF-1096,1.0,2.0,11548.0,red,Reality,5,1,2,1.0,1.0,1716.0,-3
S047,NM-1052,2.0,2.0,9847.0,green,Fiction,1,1,2,1.0,1.0,1572.0,3
S047,NF-1043,3.0,2.0,8096.0,red,Reality,4,2,2,1.0,1.0,2063.0,3
S047,NF-1085,4.0,2.0,3938.0,red,Reality,4,1,3,1.0,1.0,6715.0,3
S047,NM-1035,5.0,2.0,5603.0,red,Reality,3,0,2,1.0,1.0,1644.0,3
S047,NM-1102,6.0,2.0,11077.0,red,Reality,4,1,1,1.0,1.0,1240.0,-3
S047,NF-1108,7.0,2.0,5190.0,green,Fiction,5,1,1,1.0,1.0,2276.0,-1
